,book_id,recommendation_score,num_pages,publication_year,similar_books
23555,6007336,0.5347835754822483,736.0,2009.0,"['6295541', '9653291', '7193686', '11012966', '10439703', '12414004', '2808554', '15728721', '228916', '17307280', '16072988', '388793', '11473820', '6803078']"
23556,906015,0.44203297638845407,992.0,2011.0,"['6615259', '22226049', '6399851', '564860', '11965823', '1341025', '5238510', '129057', '12993570', '25372708', '6435253', '40393', '878037', '9923824', '10780523', '8862170', '152185']"
23557,34602513,0.4635546676581021,,2017.0,[]
23558,59819,0.6426700016386713,346.0,,"['114156', '238137', '497641', '35365', '420744', '339340']"
23559,11882171,0.609442674034554,284.0,2011.0,"['11984884', '11201519', '11948797', '9728761', '10713851', '10822395', '12570845', '13055677', '12875436', '11486357', '10194637', '12688952', '12882683', '11842962', '17832339', '12410324', '13348320', '35534215']"
23560,6940291,0.580007898966154,358.0,2010.0,"['6578909', '18085456', '6185409', '6322865', '3240083', '4926996', '6549447', '7824314', '7355137', '9475932', '972188', '16074851', '22552513', '9537727', '2602613', '3026012']"
23561,25942167,0.51826744004597,268.0,2015.0,"['23206075', '19535038', '10639241', '22566470', '24958075', '24959247', '22926502', '36218995', '28683761', '25485089', '2966488', '23151530', '22328559', '23245584', '13074999', '107012', '23269128']"
23562,13813,0.6424949209731428,527.0,1987.0,"['8320534', '189811', '568099', '89552', '28689', '1847010', '28664']"
23563,18743167,0.4677113514714171,320.0,2013.0,"['18743064', '17191855', '28065618', '21570552', '18400607', '15831550', '20564142', '25145126', '20262117', '18241565', '15980001', '23006523', '23484774', '9397175', '25730912', '31315452', '26813540']"
23564,22465605,0.5851365817998161,273.0,2015.0,"['21473811', '18482225', '22445886', '17559101', '22403113', '13138736', '22019274', '20753330', '13508421', '15797888', '17558080', '22460532', '20799109', '23281652', '23168765', '19445725', '21522102', '18844839']"
23565,11821546,0.42948846044438227,384.0,2012.0,"['49605', '398082', '6280653', '2052349', '10381195', '18831', '5599790', '462236', '13526154', '11165590']"
23566,616469,0.48263165364505206,432.0,2000.0,"['731810', '970531', '496139', '263178']"
23567,22891407,0.48411404619313664,438.0,2015.0,"['30319563', '13546961', '15851926', '18594485', '16072981', '13322562', '9765460', '15725606', '17861762', '20891597', '15738275', '24612160', '20809626', '17786110', '20944708', '25904467']"
23568,22891402,0.42731610131730285,352.0,2015.0,"['18518676', '18480576', '12805658', '21996372', '28220049', '25684964', '18753716', '21897502', '21996370', '21897519', '22046579', '606826', '671405', '23644595', '23492716', '15704780', '17181953', '18114613']"
23569,16130369,0.6001147759420732,384.0,2013.0,"['13630629', '12958037', '10331050', '12620445', '15732001', '9215658', '15710492', '16065783', '10184403', '17374209', '10558499', '11544421', '12528745', '15765529', '16065477', '15744141', '17333269', '12620451']"
23570,16130366,0.5675727746432804,367.0,2013.0,"['20340814', '12813548', '17571494', '2115151', '15808281', '15709612', '13547275', '700604', '17571685', '23771536', '17571515', '12570939']"
23571,13888,0.6846425259923212,860.0,2006.0,"['604803', '28485', '478951', '6316821', '144110', '13809', '66677', '780866', '231990', '2767793', '651260']"
23572,421157,0.4789444950159221,212.0,1977.0,"['1216097', '152245', '1738684', '18341', '152216', '102241', '1738694']"
23573,1677750,0.4588699010116299,187.0,2007.0,"['1269305', '7779013', '8098722', '13228791', '454862', '1764460', '1627906', '1560517', '1137209', '3280602', '12551093', '3607393', '27352123', '6943771', '955589', '968359', '527296', '13547151']"
23574,11938261,0.43872038820046616,210.0,2012.0,"['12483988', '13232868', '10103304', '17130806', '3822439', '6464614', '11572646', '19134697', '14740176', '12396266', '13176778', '12977550', '10816170', '13289561']"
23575,1061262,0.5361958731004359,223.0,2007.0,"['1128964', '363683', '6647778', '535349', '2413342', '2460723', '3046001', '6445700', '6100790', '166897', '7778609', '7827387', '166966', '688266', '6383537', '150003']"
23576,38675,0.4959681898647894,184.0,1991.0,"['45181', '444380', '19301', '765300', '585747', '34264', '420180', '46306', '99111', '774449', '5659', '774544', '152382', '1077318', '145385', '443103']"
23577,38676,0.47129432736808463,233.0,2003.0,"['45181', '444380', '19301', '765300', '585747', '34264', '420180', '46306', '99111', '774449', '5659', '774544', '152382', '1077318', '145385', '443103']"
23578,31450751,0.4269002319641331,,,[]
23579,31450752,0.5483734197419553,368.0,2017.0,"['28524058', '23308087', '29456569', '26857046', '25566671', '25446297', '29422091', '28421168', '29749085', '26032825', '29749090', '32075662', '30256248', '29749098', '31371729', '33413926', '31423196', '27414411']"
23580,3430269,0.5536905577685443,334.0,2009.0,"['6432786', '6257487', '7101579', '12953022', '6344424', '20343959', '362921', '13630629', '9510753', '304028', '13056723', '285212', '11053874', '7923602', '10561549', '4453371']"
23581,4482753,0.4629821895220642,560.0,2008.0,"['323944', '387709', '458273', '672826', '6322122', '711990', '302458', '815329', '314175', '8546763']"
23582,18782045,0.3993977268563352,400.0,2014.0,"['21479411', '3264608', '13590724', '13237790', '16159503', '22130074', '21432372', '351696', '270268', '6608813', '16062930', '15757130', '13587208', '23204395', '174243', '7845410', '15821237', '20300230']"
23583,6547260,0.6437281986490864,781.0,2009.0,"['12499290', '17608111', '12174312', '13891', '6316821', '2443516', '6736971', '175983']"
23584,6344286,0.4469940041040851,,2006.0,"['7118680', '3328218', '21565936', '2094683', '7484711', '18306118', '16047202', '18484988', '16276890', '11200079', '15722398', '52443', '1266284', '8065704', '15758243', '147230', '685677']"
23585,21469054,0.6211346603797928,566.0,2015.0,"['16102412', '15792316', '16181630', '10345937', '13138736', '20522640', '15801763', '10165761', '17378508', '17167166', '16150831', '14061957', '12962345', '12812550', '13638131', '15835877', '11431896', '17559899']"
23586,28604328,0.4223355589091707,106.0,2016.0,"['17839778', '25974149', '18069088', '17367172', '22821553', '29442101', '29333449', '18215924', '26866688', '17689061', '9147711', '13591876', '18406579', '16083029', '13498111', '21950347', '17162468', '2697014']"
23587,11594750,0.4570148902994544,352.0,2012.0,"['11594286', '13078191', '13549375', '15793634', '12849217', '11594414', '8691969', '16089515', '16101137', '12452420', '12924415', '13510106', '15818470', '7967563', '13624404', '12814612', '13533687', '12159908']"
23588,30962604,0.41444093785965574,384.0,2017.0,[]
23589,102266,0.5126072550311708,494.0,1991.0,"['21063', '757196', '113111', '809796', '102236']"
23590,18051965,0.45654301330560987,354.0,2014.0,"['15767909', '34736211', '20652253', '15837539', '12373508', '16065477', '15744141', '17280122', '13367329', '33384153', '10578952', '13605723', '15940516', '17177999', '16235831', '2602424', '17379619', '13479267']"
23591,13486177,0.45944886467197454,228.0,2012.0,"['13064268', '17295495', '17295496', '17384845', '17720136', '13589171', '16032236', '13538849', '9544621', '20308520', '13173303', '16158511', '18144135', '13536646', '15794109', '18090095', '15808386', '25792221']"
23592,13486172,0.5521779138438014,488.0,2014.0,"['12826714', '17256365', '2942523', '19487669', '18458800', '21855894', '6004974', '18006456', '23129080', '9968073', '7684939', '2930018', '13004379', '23571391', '20646731']"
23593,15745772,0.43291046916593534,282.0,2012.0,"['17688068', '18006247', '12335000', '15831741', '23007747', '14624335', '19540832', '13117246', '13574635', '12963563', '10384734', '15777501', '17617373', '13057436', '18856903', '15833271', '15894014']"
23594,13206828,0.8222268243371862,552.0,2014.0,"['16102412', '15792316', '16181630', '10345937', '13138736', '20522640', '15801763', '10165761', '17378508', '17167166', '16150831', '14061957', '12962345', '12812550', '13638131', '15835877', '11431896', '17559899']"
23595,31020402,0.5081132378638868,416.0,2017.0,"['25314447', '25081261', '25566671', '28524058', '32051720', '35720690', '30517879', '33643994', '30320053', '23510085', '30269126', '32333246', '25446297', '33509076', '29939048', '24485589', '24763621', '25027785']"
23596,16479439,0.5791742651450372,310.0,2013.0,"['11334430', '2324416', '7353243', '7435194', '12345083', '13172164', '6004710', '3196717', '22473578', '16130317', '6653999', '11966882', '8665134', '11048733', '10345761', '3313983', '10092502', '4772386']"
23597,9769032,0.3932970357455745,398.0,,"['10634310', '546753', '736392', '6544353', '6934539', '2583877', '3066582', '10861110', '102848', '11084652', '9647909', '3412806', '3051741', '8077567']"
23598,125926,0.647417383562787,414.0,2007.0,"['157526', '30262', '2642445', '1412138', '3475012', '3430269', '4453371', '6557156', '2737931']"
23599,125925,0.6417846480916342,528.0,2007.0,"['30260', '157526', '14463', '4583888', '234842', '5974150', '224220', '1233478', '189360']"
23600,28507357,0.49465728578991874,368.0,2016.0,"['27969088', '28110115', '23233090', '28507377', '28507382', '27776533', '28432251', '28269994', '28507352', '29429954', '28186287', '23587123', '28507384', '30366837', '23848043', '20388225', '24101032', '18693677']"
23601,23638813,0.47406242199469517,332.0,2014.0,"['22669832', '22847812', '23898456', '33861739', '18240649', '24323918', '23295358', '18246727', '17608219', '25959560', '20348781', '25024415', '24512644', '25162912', '18304765', '22471294', '17325147', '2761356']"
23602,28501512,0.5051363963084669,552.0,2016.0,"['23380228', '18883163', '20617773', '28954187', '22817476', '20499930', '18296902', '28588390', '28595941', '20410872', '16069953', '23302838', '19370331', '22567184', '20652096', '25985242']"
23603,86451,0.6089537388701509,337.0,,"['6557156', '7832141', '277897', '297929', '1703097', '7823038', '6257500', '1811543', '2754510', '5264557', '5989616', '7759629', '7863163', '2081569', '426550', '13507967', '9795263', '7052533']"
23604,21222820,0.4000074067046171,,,"['218635', '341930', '22935767', '1215920', '301053', '891472', '220772', '6419700', '19140', '879525', '1250316', '988783', '3153081', '14578407', '1556093', '197399', '1122023', '7340340']"
23605,33509076,0.4933581478929366,312.0,2017.0,"['23510085', '35720690', '25566671', '31371729', '25843018', '25314447', '28524058', '32051720', '27414411', '25752041', '25027785', '30269126', '25893749', '25446297', '29939048', '32333246', '26958226', '18482225']"
23606,13337716,0.656836552831477,560.0,2012.0,"['7552385', '12527544', '13224616', '5983202', '2411565', '21098320', '20924715', '3471257', '11741653', '2974378', '6333228', '1806507']"
23607,13337715,0.6402969914619481,690.0,2012.0,"['8576098', '12527544', '1906041', '5983202', '2411565', '12622291', '11741685', '5948261', '1667454', '7352823']"
23608,18775652,0.6608266150127109,420.0,2014.0,"['19548127', '18301663', '17731347', '15781026', '19124363', '20632650', '18167468']"
23609,11782786,0.45417310255834176,368.0,2012.0,"['11424566', '12166748', '11550652', '10841301', '11597240', '9634047', '11458701', '11029566', '12267497', '12869101', '14623563', '12274576', '13360047', '8193915', '10650775', '7553944', '11261730']"
23610,8073506,0.5182240354632239,216.0,2011.0,"['4888770', '13549', '759771', '6496545', '1819728', '282411']"
23611,31627294,0.44925863517966774,427.0,,[]
23612,13538947,0.44210752335884096,256.0,2012.0,"['7967563', '3933510', '9466032', '11042036', '16248123', '10284337', '6609744', '9969034', '332626', '12969596', '9588207', '8444951', '7197913', '9858514', '7249522', '9668661', '15766776', '22504710']"
23613,32962973,0.42833345377579796,306.0,2016.0,[]
23614,20483058,0.4147764764976498,496.0,2014.0,"['16079090', '16006945', '10165761', '13549523', '17332270', '27230933', '15791085', '15714476', '12084278', '16102412', '11431896', '18106985', '16156293', '15840662', '17290682', '17286818', '8113512', '16000044']"
23615,6950910,0.4905617313242827,27.0,2008.0,"['17608111', '29394', '12499290', '7815817', '1166599', '25300956', '3428935', '811161']"
23616,15955526,0.3501937120607558,705.0,2012.0,"['15789614', '17900556', '30336742', '18126571', '18126509', '15738324', '13267283', '15774610', '22839429', '13628839', '15850065', '30800016', '15767765', '18761486']"
23617,26084414,0.4400411224460413,256.0,2016.0,"['29387827', '29207761', '23282183', '27159416', '27277570', '25820592', '26804934', '535349', '26135624', '28220785', '10749647', '11991130', '21483054', '13149323', '17405537', '17692813', '18186717']"
23618,29758649,0.4070031268251335,250.0,2016.0,"['9540731', '25791979', '28198386', '30045749', '5936218', '25236851', '18803802', '27797358', '17351304', '17876495', '15725316', '29794621', '24536008', '15803922', '15756902', '18459755']"
23619,33843251,0.4505323226018514,389.0,2017.0,[]
23620,17191535,0.36897992959405435,384.0,2013.0,"['17225973', '13496877', '22845896', '9482067', '15725683', '17824861', '17570740', '17927298', '13261223', '16161852', '16136076', '734909', '9765577', '22102533', '17794477', '28498782', '18111084', '17344007']"
23621,92138,0.5017409433241028,468.0,1998.0,"['66582', '144015', '751560', '3114281', '863284', '2592122', '1159475', '284056', '661448', '1237930', '866741', '542284', '7132231', '1518819', '18981', '116902', '426506']"
23622,23467456,0.4241581587307415,229.0,2015.0,"['2568567', '9814346', '808837', '17689252', '10186345', '17691605', '16244660', '13637111', '4992913', '6452908', '158584', '261499', '11494113', '967859', '20623964', '24489750', '25759278']"
23623,7775973,0.4417070717919436,274.0,2010.0,"['836592', '2436617', '2300898', '11515975', '3876546', '220753', '6927743', '14290028', '8130308', '81058', '3437354', '7937238', '7116549', '406459', '7116458', '6945369', '7860885', '13279716']"
23624,7744299,0.4717757873645683,350.0,2010.0,"['84586', '8547975', '527047', '10054449', '12243291', '23438958', '17974764', '10154839', '9637446', '24156950', '20652002', '6624781', '21840934', '18740852', '22242692', '7061966', '8538305', '34669847']"
23625,18635002,0.39354326155306213,336.0,2014.0,"['18334269', '19099499', '18365279', '17165909', '18635085', '18453192', '18667913', '20307078', '13510106', '24903914', '18089921', '17934459', '18079712', '17938370', '22747768', '11671686', '20578966', '18051090']"
