,book_id,genres
19081,18310679,"['fantasy', 'paranormal', 'romance', 'fiction']"
19082,18314097,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
19083,18315788,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
19084,18318648,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'romance', 'young-adult']"
19085,18318664,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance']"
19086,18324059,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
19087,18324431,"['fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime']"
19088,18329357,"['romance', 'fantasy', 'paranormal', 'fiction', 'young-adult']"
19089,18329942,"['romance', 'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction']"
19090,18330843,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult']"
19091,18332010,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
19092,18332077,"['fantasy', 'paranormal', 'romance', 'comics', 'graphic', 'fiction']"
19093,18333656,"['fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19094,18333851,"['young-adult', 'romance', 'fantasy', 'paranormal', 'fiction']"
19095,18334136,"['young-adult', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime']"
19096,18334401,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
19097,18335634,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
19098,18335700,"['fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'young-adult']"
19099,18337259,"['fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance', 'young-adult']"
19100,18337479,"['fantasy', 'paranormal', 'romance', 'fiction']"
19101,18337823,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
19102,18338679,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime']"
19103,18339939,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic']"
19104,18340566,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance']"
19105,18342060,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
19106,18342280,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
19107,18342290,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19108,18342305,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography']"
19109,18342319,"['fantasy', 'paranormal', 'romance', 'fiction']"
19110,18350798,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance']"
19111,18351890,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance']"
19112,18354467,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance']"
19113,18357173,"['young-adult', 'romance', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
19114,18361624,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
19115,18361683,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'comics', 'graphic', 'mystery', 'thriller', 'crime']"
19116,18362237,"['fiction', 'fantasy', 'paranormal', 'young-adult', 'comics', 'graphic']"
19117,18365004,"['fantasy', 'paranormal', 'romance', 'fiction']"
19118,18365279,"['fantasy', 'paranormal', 'young-adult', 'children', 'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography']"
19119,18365400,"['fantasy', 'paranormal', 'romance']"
19120,18366353,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19121,18366739,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
19122,18367581,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime']"
19123,18368160,"['fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'romance']"
19124,18369100,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult']"
19125,18370392,"['fantasy', 'paranormal', 'romance', 'young-adult']"
19126,18371031,"['fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography']"
19127,18371366,"['fantasy', 'paranormal', 'romance', 'fiction']"
19128,18371373,"['fantasy', 'paranormal', 'romance', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography']"
19129,18371377,"['fantasy', 'paranormal', 'young-adult', 'romance', 'mystery', 'thriller', 'crime']"
19130,18371573,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'children']"
19131,18371588,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult']"
19132,18371589,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult']"
19133,18371666,"['young-adult', 'fantasy', 'paranormal', 'romance']"
19134,18371691,"['fantasy', 'paranormal', 'fiction']"
19135,18372538,"['romance', 'fantasy', 'paranormal', 'young-adult', 'history', 'historical fiction', 'biography', 'fiction']"
19136,18374572,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19137,18374994,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19138,18375048,"['fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime']"
19139,18376853,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
19140,18377559,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19141,18382145,"['fantasy', 'paranormal', 'children']"
19142,18387010,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'children']"
19143,18387423,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19144,18388431,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance', 'children']"
19145,18392476,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children', 'history', 'historical fiction', 'biography']"
19146,18392969,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19147,18393324,"['fantasy', 'paranormal', 'children', 'fiction', 'comics', 'graphic', 'mystery', 'thriller', 'crime', 'young-adult', 'history', 'historical fiction', 'biography']"
19148,18393748,"['fiction', 'fantasy', 'paranormal']"
19149,18394751,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult', 'romance', 'fiction']"
19150,18395131,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
19151,18395230,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19152,18395849,"['fantasy', 'paranormal', 'romance', 'fiction']"
19153,18396588,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
19154,18396747,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
19155,18398619,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance']"
19156,18398734,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
19157,18398797,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'romance']"
19158,18400224,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'children']"
19159,18400712,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19160,18400723,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19161,18401837,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult']"
19162,18402014,"['fantasy', 'paranormal', 'romance', 'fiction']"
19163,18402115,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'romance']"
19164,18402202,"['young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19165,18404115,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime']"
19166,18404232,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children']"
19167,18404246,"['romance', 'fantasy', 'paranormal', 'fiction']"
19168,18404312,"['fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'young-adult']"
19169,18404320,"['fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance']"
19170,18404416,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
19171,18404870,"['romance', 'fantasy', 'paranormal', 'fiction']"
19172,18405537,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children']"
19173,18406862,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
19174,18427989,"['fantasy', 'paranormal', 'romance', 'fiction']"
19175,18428210,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction']"
19176,18429396,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance']"
19177,18429929,"['fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction']"
19178,18430203,"['fantasy', 'paranormal', 'comics', 'graphic', 'fiction', 'mystery', 'thriller', 'crime']"
19179,18431722,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime']"
19180,18431725,"['fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'romance']"
19181,18443343,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
19182,18453111,"['fantasy', 'paranormal', 'children', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'comics', 'graphic']"
19183,18453118,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19184,18453119,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime']"
19185,18453183,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'comics', 'graphic']"
19186,18454480,"['fantasy', 'paranormal', 'fiction', 'young-adult', 'children', 'comics', 'graphic']"
19187,18455501,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19188,18456025,"['fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance']"
19189,18456157,"['fantasy', 'paranormal', 'romance', 'young-adult']"
19190,18456381,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
19191,18457506,"['fantasy', 'paranormal', 'romance', 'young-adult', 'fiction']"
19192,18457827,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime']"
19193,18457987,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'romance']"
19194,18458653,"['fantasy', 'paranormal', 'fiction', 'young-adult']"
19195,18458800,"['fantasy', 'paranormal', 'fiction']"
19196,18459434,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'young-adult']"
19197,18459458,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19198,18460033,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'children']"
19199,18460044,"['fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography']"
19200,18460142,"['young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime']"
19201,18460183,"['fantasy', 'paranormal', 'romance', 'fiction']"
19202,18460617,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
19203,18462140,"['fantasy', 'paranormal', 'romance', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'children']"
19204,18462643,"['fantasy', 'paranormal', 'young-adult', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19205,18463179,"['fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography']"
19206,18463652,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance']"
19207,18463661,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance']"
19208,18464510,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
19209,18464576,"['fantasy', 'paranormal', 'romance', 'young-adult']"
19210,18465356,"['fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'young-adult']"
19211,18465608,"['mystery', 'thriller', 'crime', 'romance', 'fantasy', 'paranormal', 'fiction', 'young-adult']"
19212,18466420,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'romance']"
19213,18469695,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19214,18469782,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance']"
19215,18469791,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult']"
19216,18469798,"['mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance', 'fiction', 'children']"
19217,18469987,"['fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult']"
19218,18470430,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction', 'young-adult']"
19219,18475593,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography']"
19220,18475596,"['young-adult', 'romance', 'fantasy', 'paranormal', 'fiction']"
19221,18476843,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'romance']"
19222,18478208,"['fantasy', 'paranormal', 'young-adult', 'fiction', 'children']"
19223,18478369,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19224,18478539,"['fantasy', 'paranormal', 'young-adult', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19225,18479538,"['fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime']"
19226,18480399,"['fantasy', 'paranormal', 'romance', 'fiction']"
19227,18480414,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction']"
19228,18480443,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'comics', 'graphic', 'children', 'fiction']"
19229,18480516,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction']"
19230,18480539,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19231,18480576,"['history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal', 'fiction', 'young-adult']"
19232,18480587,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime']"
19233,18481271,"['young-adult', 'romance', 'fantasy', 'paranormal', 'fiction']"
19234,18481791,"['fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'young-adult']"
19235,18482271,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'romance']"
19236,18482680,"['fantasy', 'paranormal', 'romance', 'young-adult', 'fiction']"
19237,18482782,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime']"
19238,18483294,"['fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction', 'young-adult']"
19239,18483985,"['romance', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'young-adult']"
19240,18484774,"['young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'fiction']"
19241,18486037,"['fantasy', 'paranormal', 'fiction']"
19242,18486140,"['young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal']"
19243,18486492,"['romance', 'fantasy', 'paranormal', 'fiction', 'young-adult']"
