,author_id,book_id
7529,5786003,[13565300]
7530,5786219,[13565800]
7531,5786232,"[18216608, 16036514]"
7532,5787300,[17731644]
7533,5787645,[13821]
7534,5788745,[29936143]
7535,5790296,[110744]
7536,5790694,[767326]
7537,5790737,[754004]
7538,5792066,"[15038253, 11880612]"
7539,5793234,"[6490566, 7945295]"
7540,5796286,"[34826946, 33916060]"
7541,5804086,[22019756]
7542,5804101,"[25972177, 20880386, 17693064, 27209459, 23156342, 32573186, 25430202, 18138189, 23398770, 18488572, 16144869, 19486395]"
7543,5804408,[35479812]
7544,5804537,"[36178500, 23670080, 27215600, 18806869]"
7545,5804836,[17984925]
7546,5805455,"[18490688, 22813444, 16045120]"
7547,5805694,[13576618]
7548,5805814,"[16300029, 16299948]"
7549,5806077,"[23279496, 17694650, 15797050, 29502206, 17797456]"
7550,5806079,[13579352]
7551,5806251,[23381707]
7552,5806715,"[31702788, 15850937]"
7553,5807106,"[12017, 290574]"
7554,5807129,[17950402]
7555,5807332,[14761550]
7556,5807648,"[17714035, 17657129]"
7557,5808037,"[18402115, 18665617, 23162817, 17906052, 16166400, 21849253]"
7558,5808145,[10735287]
7559,5808280,"[6780702, 18361683]"
7560,5808420,[13614666]
7561,5809064,[13584837]
7562,5809539,[341272]
7563,5810276,[13587105]
7564,5813075,"[22740195, 17345242]"
7565,5814050,"[1183025, 397400]"
7566,5814183,[13594593]
7567,5814309,[13594857]
7568,5814311,[13594857]
7569,5814355,[20702949]
7570,5814544,"[25431173, 13595635]"
7571,5815423,[13597733]
7572,5815432,"[17790217, 13597755]"
7573,5815500,[16112466]
7574,5815513,"[10044191, 16008616]"
7575,5815639,[20804029]
7576,5815882,[13599050]
7577,5816392,[23015062]
7578,5816770,[18658149]
7579,5816951,[47530]
7580,5817161,"[29473487, 17616067]"
7581,5817325,[15993695]
7582,5817499,"[12598381, 8449537]"
7583,5818013,[13603568]
7584,5818055,[13603677]
7585,5818208,[13603989]
7586,5818634,[18090081]
7587,5819560,[13615256]
7588,5819903,[18476843]
7589,5820327,[16040421]
7590,5820379,"[20791883, 25774444]"
7591,5820493,[13609665]
7592,5820827,[13538863]
7593,5821661,[9532901]
7594,5822331,[21942230]
7595,5822465,"[17675434, 21402784]"
7596,5822521,[23015062]
7597,5822798,[10810955]
7598,5822912,[16086351]
7599,5823058,"[15705572, 15708516, 17696414, 18332077, 17696369]"
7600,5823115,[13616087]
7601,5824162,[10877155]
7602,5824197,"[15846144, 15738851]"
7603,5824401,[25776279]
7604,5825228,[30753517]
7605,5825239,[13623939]
7606,5825471,[13624772]
7607,5825472,[13624772]
7608,5825760,"[13625388, 21457923]"
7609,5825979,"[29751984, 22718724]"
7610,5826477,"[17171950, 15852288, 18061790, 14743765]"
7611,5827096,[13628839]
7612,5827102,[13628085]
7613,5827253,[13618421]
7614,5827587,"[13629948, 29065082]"
7615,5827602,[15753908]
7616,5828053,[13631001]
7617,5828129,"[13631207, 20524616, 17394680, 14740130, 15954434]"
7618,5828179,[22328058]
7619,5828387,"[17249478, 15781952, 13631837, 21519379, 16094613]"
7620,5829056,"[29008738, 17412069, 34356650, 23638813]"
7621,5829689,[13634646]
7622,5829788,[13634791]
7623,5829989,"[21935308, 17946241]"
7624,5830526,"[20747635, 13636400, 18366739, 31451267, 28433405, 17199504, 24288069, 17853114, 20590667, 18594512, 20889470, 17901125, 33843449, 28260402, 31450752]"
7625,5830842,[16098728]
7626,5831306,"[18165325, 13638327]"
7627,5831353,[18333656]
7628,5831672,"[13639182, 25742635]"
7629,5831854,[31553869]
7630,5832220,[13640296]
7631,5832728,[13641561]
7632,5832736,[847048]
7633,5832925,[15799400]
7634,5833021,"[18071697, 13643064]"
7635,5833089,"[17869212, 13643222]"
7636,5833183,"[22693160, 15818254, 30653902, 18085456]"
7637,5834274,[13645671]
7638,5835138,"[28487279, 25414725]"
7639,5835506,[23497534]
7640,5835604,[17162953]
7641,5835922,[5500]
7642,5836035,[13650334]
7643,5837768,[21432372]
7644,5837868,[13665100]
7645,5847409,[5453478]
7646,5860277,[25796637]
7647,5861864,[18478539]
7648,5865943,"[22046835, 15763831, 18812785, 17783115, 13811234]"
7649,5868487,[27973757]
7650,5872567,[26109267]
7651,5874526,[27833800]
7652,5875014,"[17196290, 22733612]"
7653,5877921,"[22179446, 17254223, 18209104]"
7654,5890982,"[16104821, 20946333, 18164236, 15762152]"
7655,5894584,[25239152]
7656,5894935,[17192124]
7657,5895608,"[18278888, 14061105]"
7658,5898355,"[23524878, 17446626, 27411345, 23156342, 18138300, 20516386, 23248251, 18513718, 15750692]"
7659,5921279,[15980001]
7660,5975632,[93109]
7661,5976337,"[30653882, 22583008, 25742644, 18651970]"
7662,5989255,[17707758]
7663,5989313,[23705479]
7664,5989409,"[15993695, 14288131]"
7665,5989463,[18191104]
7666,5989661,"[16180772, 14288739]"
7667,5989889,[14289259]
7668,5989926,[16281499]
7669,5990137,[22535463]
7670,5990247,[17878124]
7671,5990460,[14290499]
7672,6000436,[18157967]
7673,6007140,[23212705]
7674,6015788,[28869444]
7675,6052785,[24196004]
7676,6075640,[7739838]
7677,6075650,[14553832]
7678,6076026,"[16248246, 3392692, 120240]"
7679,6079115,[23395819]
7680,6080025,"[22545870, 10858437, 10858434, 31411922, 25526440]"
7681,6082024,"[17399863, 23698892]"
7682,6082927,[23247631]
7683,6092607,"[23295046, 17900113]"
7684,6093938,[28198]
7685,6094097,[12356958]
7686,6094167,[14624644]
7687,6094309,[25118836]
7688,6104410,[21457212]
7689,6150459,[15769991]
7690,6150699,"[15724908, 17189031, 16240988]"
7691,6151198,[14741366]
7692,6151511,[14741901]
7693,6151960,"[20588643, 24042732]"
7694,6153661,"[14759013, 20558767]"
7695,6154058,[1493253]
7696,6154156,[14760299]
7697,6154201,"[14760394, 23574250]"
7698,6154478,[15793154]
7699,6158098,[14781525]
7700,6162355,"[14812991, 12872080, 15520672]"
7701,6166668,"[18050015, 22392755]"
7702,6177334,"[15808592, 18079492, 14910823]"
7703,6180865,[14922794]
7704,6186446,[14946083]
7705,6202730,[28512700]
7706,6209780,[15096092]
7707,6216115,[31014504]
7708,6216688,[16307045]
7709,6219675,"[20579281, 17182421]"
7710,6226487,"[32077461, 22750066]"
7711,6265027,[15206714]
7712,6397335,[15592516]
7713,6397361,[15592516]
7714,6420147,"[17973145, 23245593, 27414389]"
7715,6420295,[16155612]
7716,6420480,"[17855514, 17855442]"
7717,6421258,[27405594]
7718,6422091,[10810955]
7719,6422993,"[20937791, 15705687]"
7720,6423096,[23567473]
7721,6423161,"[23450710, 20759498, 28954200]"
7722,6423717,[33976371]
7723,6424971,[18177623]
7724,6425045,"[26025987, 17281362, 15710557]"
7725,6425797,[15712063]
7726,6426393,[20257448]
7727,6426636,[15755864]
7728,6426782,[6214309]
7729,6426921,[15714590]
7730,6427017,[15715110]
7731,6427501,"[34913836, 35452863, 29960499]"
7732,6429144,[9466833]
7733,6429243,"[17305421, 27348722, 25479922, 18273368, 15749326]"
7734,6429303,"[22668720, 18281997]"
7735,6429321,[15720987]
7736,6429917,[15722300]
7737,6430276,[15767765]
7738,6430361,"[15723597, 16130164]"
7739,6430454,[15723908]
7740,6430719,[6453270]
7741,6430924,"[15724834, 16111556]"
7742,6431156,[25650677]
7743,6431581,[15726351]
7744,6431699,[15726673]
7745,6431865,[15749124]
7746,6431873,[15727086]
7747,6432817,[18337823]
7748,6433747,[15731679]
7749,6434323,[16440866]
7750,6434806,[15734380]
7751,6434877,"[33158561, 28220826, 23848113, 35020380]"
7752,6435681,[11196957]
7753,6435974,[24662406]
7754,6436214,[15737640]
7755,6436578,[11598940]
7756,6436774,[15739212]
7757,6436838,[15860991]
7758,6436872,"[20929, 7269507, 2240429, 7143047, 7972041, 491075, 12858494]"
7759,6437336,"[17679373, 18197222, 15740507]"
7760,6437412,[17823134]
7761,6439381,[15745647]
7762,6439443,[17251203]
7763,6439448,"[21854696, 18010180, 26866700, 15745772]"
7764,6439741,[15746512]
7765,6440255,[15747587]
7766,6440485,[16032037]
7767,6440732,[419954]
7768,6440733,[419954]
7769,6440734,[419954]
7770,6441452,[22491026]
7771,6441917,"[20565724, 18166936, 25010609, 22774988]"
7772,6442785,[18810502]
7773,6442922,"[17208764, 15753910]"
7774,6443222,[15754767]
7775,6443456,[15755349]
7776,6444153,[25668535]
7777,6444158,[15756982]
7778,6444266,"[15778461, 30289169]"
7779,6444282,[6345021]
7780,6444714,"[16176388, 18517541]"
7781,6446003,[18075916]
7782,6446066,[15833761]
7783,6446311,"[15763671, 18213570]"
7784,6446785,[16230420]
7785,6446815,"[34315020, 15781131, 15764009]"
7786,6447223,[5739760]
7787,6447357,[25638598]
7788,6447627,[15765427]
7789,6448210,"[25885733, 22747768, 22747749, 15766776]"
7790,6448297,[18596555]
7791,6448509,[15818775]
7792,6448929,[26127014]
7793,6448939,[25650677]
7794,6448958,[15768498]
7795,6449478,[27259205]
7796,6450142,"[15790858, 16060302, 18431722, 11438693]"
7797,6450613,"[15772667, 26241281, 23603906]"
7798,6450754,[15773126]
7799,6451059,[15823512]
7800,6451319,[15774500]
7801,6451403,"[18106165, 15774661]"
7802,6451816,"[25866430, 29510397, 23423370]"
7803,6452190,"[15826570, 15838984]"
7804,6452869,[34356928]
7805,6452986,[15778735]
7806,6453465,"[15779886, 17617373]"
7807,6453832,[15780926]
7808,6453983,[15781364]
7809,6455086,[15784247]
7810,6455497,[20881952]
7811,6456015,"[17707700, 15808242]"
7812,6456288,"[12431868, 8806781]"
7813,6456544,"[1344000, 5321699, 13737, 6648595]"
7814,6456912,"[18805154, 18106985, 30363424]"
7815,6457430,[17948772]
7816,6457589,[15847865]
7817,6457635,[15993695]
7818,6457868,[20299769]
7819,6458963,"[15849472, 17834896, 16169846]"
7820,6459302,"[11337143, 11089464, 7685237, 11635665, 7641961]"
7821,6459572,"[15801226, 18051090]"
7822,6459715,"[16074932, 16074739, 31423605, 250317]"
7823,6460726,[108166]
7824,6461009,"[108888, 153220, 1385783, 153218, 7107573, 11797382, 6121287]"
7825,6462453,[27037567]
7826,6462472,"[18492487, 16072981, 15808673]"
7827,6462760,[33838972]
7828,6463972,"[18079746, 15812812, 23590296]"
7829,6464098,[15979672]
7830,6464112,[13625929]
7831,6464240,[15980406]
7832,6464342,[11212021]
7833,6464343,[11212021]
7834,6464383,"[2801914, 6596708, 1937288, 3871801, 2003738, 13057774]"
7835,6466294,[6419136]
7836,6466369,"[18681553, 18681547, 18631388, 23688106, 33573674]"
7837,6466778,"[16065751, 18148202, 17624060, 21075386, 17907464, 15819028, 30753517]"
7838,6467424,[17159412]
7839,6467480,[10810955]
7840,6467481,[10810955]
7841,6467482,[10810955]
7842,6467483,[10810955]
7843,6467608,[32162948]
7844,6467927,[15824174]
7845,6468949,"[20723801, 10471511, 24934636, 6371720]"
7846,6469080,[32419641]
7847,6469490,"[31311526, 28218948]"
7848,6469599,"[15828366, 31753348]"
7849,6469660,[15828525]
7850,6469681,[25051392]
7851,6469829,[13604243]
7852,6469903,[17572020]
7853,6469948,[16094679]
7854,6470511,[15830521]
7855,6470520,[15749124]
7856,6470642,[13540519]
7857,6470969,[14655507]
7858,6471427,[15837396]
7859,6472225,[13515848]
7860,6472261,"[17560872, 15834810]"
7861,6472264,[23168836]
7862,6472599,[15835861]
7863,6472670,"[7766830, 6483360, 6775682]"
7864,6472959,[21480819]
7865,6473496,"[18103578, 17979819, 22839466, 18249808, 28210278]"
7866,6473931,[15838964]
7867,6474204,[17130466]
7868,6474348,"[20766595, 21801144, 20697410, 30267872, 15839976, 28946535, 23360729, 25430565, 18723009, 18966806, 24408006, 29594616, 18754456, 25372230, 26818907]"
7869,6474354,"[15839984, 28448239, 22693181, 22934445, 18240439]"
7870,6474501,[19089172]
7871,6476065,"[23173457, 23882997]"
7872,6476148,[15843604]
7873,6477522,"[23634452, 15848274, 22020023]"
7874,6477757,"[18224112, 15848895]"
7875,6477800,[13133307]
7876,6478373,"[17315048, 26462167, 20792791, 22820624]"
7877,6478378,"[279969, 6254610]"
7878,6478732,[24918812]
7879,6479279,[15853094]
7880,6479863,[728047]
7881,6479929,[15854503]
7882,6483061,[15864513]
7883,6483198,[15865063]
7884,6483413,"[13543039, 15808630]"
7885,6485160,[15869701]
7886,6489221,[22365476]
7887,6498865,[18733563]
7888,6505947,[23015062]
7889,6506537,[15927438]
7890,6506571,"[16099782, 18480576, 15927534]"
7891,6507887,[15938473]
7892,6508919,[15942652]
7893,6517244,[30612698]
7894,6517455,[24283825]
7895,6517538,[15854616]
7896,6517902,[15982000]
7897,6517970,"[16061083, 17564270, 22893141, 21421460]"
7898,6518554,[15998621]
7899,6519007,[25106194]
7900,6519015,[15985432]
7901,6519682,"[21462130, 25750003]"
7902,6519859,[25645269]
7903,6520318,[15990930]
7904,6520834,"[25175898, 30166599, 26074194, 22703968, 29360999, 32446959, 28650500]"
7905,6521036,"[17322045, 18044158]"
7906,6521898,"[18144593, 18581604, 31920528]"
7907,6522075,"[15995728, 21857530, 21857517, 21857722]"
7908,6522373,[17288193]
7909,6524232,[18754638]
7910,6524620,"[28811016, 17027804, 17608111, 20647547, 20883847, 15790883]"
7911,6525664,[25875555]
7912,6525667,[16004680]
7913,6525693,[8697285]
7914,6525721,[16004807]
7915,6525843,[16005072]
7916,6525929,[20696013]
7917,6526309,"[17188654, 28326264, 25752813, 17188648, 16065829, 16006132, 25875555]"
7918,6526737,[22360832]
7919,6527021,[19184]
7920,6527314,[16008688]
7921,6527401,[17370986]
7922,6527572,[17610357]
7923,6527799,[16162524]
7924,6533864,"[17264131, 13436345]"
7925,6533979,[17673620]
7926,6534510,[16077558]
7927,6535145,[18040335]
7928,6535359,"[23718100, 16034218]"
7929,6535367,"[20727653, 21558972]"
7930,6535416,"[16034320, 18338679]"
7931,6535608,"[14781221, 13616278, 26367085, 17737893, 23129080]"
7932,6535659,"[29939048, 22824819]"
7933,6535967,[16035850]
7934,6536659,"[23431347, 17235997, 16037696, 25271794, 18482782]"
7935,6536721,[16037687]
7936,6537090,"[21474959, 17797382]"
7937,6537150,"[16038839, 17668584]"
7938,6538148,[16041031]
7939,6538289,"[20819685, 29790541, 28953095, 25700986, 18949650, 24499258, 23212705, 24870101, 24500887, 22430860, 25277627, 30840877, 21496755]"
7940,6539034,[16043626]
7941,6539087,[31298064]
7942,6539315,[16044329]
7943,6539556,"[25057819, 16045091]"
7944,6539577,"[16045246, 35174857, 18683809]"
7945,6540057,"[24737104, 20555443, 17315048, 17999114, 27067314, 18517873, 26462167, 20792791, 21424761, 20829029, 25852860, 25739181, 24044140, 18007564, 22820624]"
7946,6540331,[16046969]
7947,6540633,[21806369]
7948,6540735,[7991204]
7949,6541366,[16049275]
7950,6541831,[16050312]
7951,6542406,[16051788]
7952,6542620,[21519284]
7953,6542670,[16052411]
7954,6543097,[6870698]
7955,6543253,"[10594929, 10750, 6064006, 158395, 37442, 3124249, 13521]"
7956,6543330,[22353165]
7957,6543523,[17826786]
7958,6543639,"[26369339, 29509610, 23704416, 23881203, 28148263, 29509575, 25566937, 23178793, 29777634, 29509599, 28442549]"
7959,6543837,[21518799]
7960,6544886,[28957290]
7961,6544955,[16058646]
7962,6545102,[16059057]
7963,6545271,[16059409]
7964,6545317,[28254476]
7965,6545831,[27396942]
7966,6546134,[16078917]
7967,6547885,"[16248073, 23131075]"
7968,6547911,"[18813639, 17741066, 16248223]"
7969,6547976,[28539]
7970,6548216,[17663148]
7971,6548741,[16067459]
7972,6548820,[25115888]
7973,6549106,[23245593]
7974,6549281,"[21524042, 18465608]"
7975,6549285,"[25431440, 31144003, 16068780, 24585267, 28512427, 22586252, 22138440, 23254391]"
7976,6549287,[16104353]
7977,6549412,[17379587]
7978,6550220,"[19089212, 24600268]"
7979,6550753,[16073073]
7980,6551041,[16073880]
7981,6551211,[16074630]
7982,6551671,"[12154327, 6762468]"
7983,6551703,"[18329357, 18038336, 17281667]"
7984,6551704,"[18329357, 17281667]"
7985,6551798,[34831421]
7986,6551813,[23347067]
7987,6551996,[16076847]
7988,6552441,"[21470669, 18722328]"
7989,6552446,"[17261347, 29453893, 18456157, 18844839, 16077863]"
7990,6552989,[16079090]
7991,6553902,[18396747]
7992,6554179,[17790869]
7993,6554477,[27833683]
7994,6554504,"[24525093, 23573808]"
7995,6554935,[18465356]
7996,6554985,[16083600]
7997,6555304,[11210965]
7998,6555313,[11210965]
7999,6555383,[13493042]
8000,6556613,[16088107]
8001,6556689,"[20727893, 24885831]"
8002,6557157,[16089573]
8003,6557179,[17281848]
8004,6558469,[561867]
8005,6558842,[22819674]
8006,6559113,"[16093908, 17345314]"
8007,6559160,"[30795613, 36020]"
8008,6559537,[16095076]
8009,6560645,[23580496]
8010,6560692,[16097723]
8011,6561851,"[16101090, 18114292]"
8012,6562334,[16102693]
8013,6563092,"[25057705, 23173457, 23882997]"
8014,6563247,[28954093]
8015,6563633,"[17304097, 18186721]"
8016,6563682,[16107050]
8017,6563931,"[18044109, 24959550]"
8018,6563985,"[24380140, 29201137]"
8019,6563991,[18657107]
8020,6564325,[21805265]
8021,6564843,[23456349]
8022,6564906,[22590207]
8023,6565420,[18624069]
8024,6565477,[6598735]
8025,6565839,[13167096]
8026,6566089,[16112714]
8027,6566350,[6661321]
8028,6567444,[16116963]
8029,6567825,"[33566871, 25064648]"
8030,6567929,[16905580]
8031,6568305,[25814258]
8032,6568822,[17258996]
8033,6568888,[16130371]
8034,6568891,[16120434]
8035,6569197,"[23640554, 22621765]"
8036,6569503,[16122086]
8037,6569623,"[22735855, 25118836, 21863903]"
8038,6569644,[16121637]
8039,6570230,[16123804]
8040,6570694,"[27406008, 22008761, 27401657, 16122623, 32766311]"
8041,6571299,[30317436]
8042,6571700,[25430202]
8043,6572062,[16128254]
8044,6572297,[18527753]
8045,6572366,[23441596]
8046,6572571,[21857935]
8047,6572696,[16130787]
8048,6572837,[15790894]
8049,6572969,"[36250300, 33377509]"
8050,6573134,[22701387]
8051,6573508,[16133112]
8052,6573790,"[20893389, 2748241, 18090081, 351017]"
8053,6574016,[13284272]
8054,6574288,[16130925]
8055,6574449,[22928738]
8056,6575108,"[31288429, 23045644]"
8057,6575812,[16138644]
8058,6576139,[17301154]
8059,6576718,[18961830]
8060,6576853,[18490534]
8061,6577100,[15845097]
8062,6577884,[16171313]
8063,6578457,[16146956]
8064,6578506,[16147058]
8065,6578820,"[23397698, 25538310]"
8066,6579126,"[13085609, 22460416, 26814043, 17572901, 9795166, 15810153]"
8067,6579646,[25875555]
8068,6579843,[17606863]
8069,6580373,"[16217523, 18777760]"
8070,6580610,[30804618]
8071,6580822,[491075]
8072,6580884,"[16152467, 16152454, 16162867]"
8073,6581513,[16153997]
8074,6582051,[23479194]
8075,6582898,[20686206]
8076,6583169,"[16158565, 18693767]"
8077,6583458,[17727253]
8078,6583720,[18196588]
8079,6583873,[16160501]
8080,6583988,"[17694511, 21465178, 17667092, 16293064]"
8081,6584183,[16161287]
8082,6584197,"[11804728, 6966881]"
8083,6584385,[16161779]
8084,6585259,[26838733]
8085,6585392,"[18796312, 23235777]"
8086,6585416,[17374097]
8087,6586436,[17795915]
8088,6586641,[23877993]
8089,6586877,"[25722504, 25721421]"
8090,6587202,[35264052]
8091,6587520,"[29873919, 18334136]"
8092,6587839,[120240]
