average_rating,author_id,text_reviews_count,name,ratings_count
3.98,25477,224,Mary Brown,3175
3.31,101624,40,Douglas Monroe,586
3.87,66129,232,Marianne Willman,11025
4.48,6971140,156,Michael Lesley,304
3.44,14129860,476,Aditi Khorana,1507
3.64,132468,438,Johanna Edwards,11291
3.85,7302140,119,Kelsey Jordan,338
3.85,2918480,227,Cally Taylor,3101
3.91,7095068,226,Dixie Lyle,1181
3.29,64109,117,Chris Genoa,868
3.89,1359944,175,Susan Maupin Schmid,635
3.77,391385,1116,Toby Barlow,5476
4.06,5788745,78,Jennifer Park,270
3.94,16705797,270,Midika Crane,1481
3.58,3276305,81,Sandra Newgent,625
3.96,3408212,236,Hilary Wagner,3429
3.71,4089004,786,Shawn Cheng,5378
4.02,4851121,530,Jenny Lundquist,2899
4.18,2219389,156,Steven Owen Godersky,5487
3.65,4147012,68,Terra LeMay,310
3.96,891354,183,Aliya Whiteley,715
4.22,21781,283,Scott Gustafson,1893
3.95,7142258,87,L.H. Nicole,294
4.23,322570,86,Adam Scott Glancy,1073
3.64,1674927,87,Ken Asamatsu,759
3.57,7243366,46,Will Murry,524
3.72,9768,231,Richard Dooling,2084
3.91,6701541,160,M.M. Kin,1389
3.94,270160,4530,Catherine Belsey,341652
3.73,5818013,87,Andrea Cefalo,213
3.99,5140626,430,Jaime Reed,2521
3.75,108849,246,Laura Peyton Roberts,4176
3.92,953612,554,Carolyn Hennesy,9183
3.68,703660,83,Kouyu Shurei,1976
3.99,4008,223,Rob Kidd,6825
3.98,8649392,58,Robin Yardi,181
3.93,7772360,50,Darby Kaye,116
3.88,7808247,126,Elisabeth Brown,551
3.89,7808248,141,Emma Clifton,601
3.88,7808249,133,Clara Diane Thompson,582
3.76,7016651,105,Mark Alder,568
3.96,6447627,240,Casey Odell,4928
3.79,233554,165,Sebastian Rook,2779
3.57,1149905,145,David Whitley,703
4.18,5020435,92,Mary Ann Loesch,297
3.76,5054179,792,Miriam Forster,5524
4.17,1837593,37,Dee Marie,145
3.67,266368,117,Michael Romkey,2865
3.79,15269309,672,Amanda Foody,1761
3.86,6472261,278,Amy    Martin,1595
3.71,8294212,213,Lindsey Klingele,1045
3.63,5818634,157,Kasey Lansdale,697
3.48,7141007,193,Kate Maruyama,749
3.86,6968144,138,Cheryl Koevoet,315
4.08,790145,508,Pancha Diaz,27860
4.0,5819560,68,Alisa Tangredi,240
3.74,8266180,405,Viola Carr,1913
3.99,35017,101,Wayland Drew,2611
3.77,15427011,36,Eileen Rothschild,104
4.37,21762,56,Warner Brothers,1800
4.2,6579843,307,Jody A. Kessler,602
3.91,8056252,158,K.C. Blake,1081
3.97,221705,88,Opal Palmer Adisa,655
3.87,5489,144,Christopher Cooper,1424
3.87,773815,72,Elizabeth Daniels,601
3.87,15556009,110,Steven Kelliher,306
3.9,73789,160,David Sosnowski,1372
4.38,5227963,187,Barbara Kloss,1425
4.22,5836035,87,Allie Jean,196
3.54,3183649,315,Ilie Ruby,1234
3.68,4807796,140,David Aaron Baker,748
4.07,5769884,236,J.L. McCoy,2920
3.89,76459,370,Katherine Sutcliffe,7358
3.49,17264,55,Shoji Kawamori,1118
4.05,2981534,303,Shawn Smucker,998
4.09,17027176,297,Mikhail Afanas'evich Bulgakov,9471
3.85,6457868,175,M.C. Planck,1183
3.94,8199394,101,Jason Paul Rice,250
4.2,4994980,155,Aaron Safronoff,312
3.98,90460,159,Jemiah Jefferson,1743
4.17,3105903,112,Hiroshi Yamamoto,802
3.61,2752627,91,Susannah Appelbaum,688
3.83,580090,140,Doug Dillon,331
3.75,7233443,145,Alana Kerr,397
4.15,7448765,423,Xiang Yu Zi,10136
3.63,3087209,114,Stephfordy Mayo,1326
3.63,3196716,35,Drew Blank,283
3.72,6455086,435,Marion Croslydon,3170
3.51,7091425,153,Vicki L. Weavil,802
3.6,6580610,690,Robert Repino,3634
3.72,347316,117,E. Rose Sabin,1173
4.38,784178,92,Douglas Kaine McKelvey,406
3.9,3140086,125,Thomas Amo,382
3.74,15647572,98,Shelby Lamb,145
3.58,14660369,274,Jeremy P. Bushnell,1568
3.43,5272503,86,S.J. Lomas,128
4.0,1019497,44,Qui Nguyen,296
4.04,6591473,2210,Lorie Langdon,10661
4.41,3249098,146,N.D. Jones,194
3.72,4470523,333,Phillipa Bornikova,1927
4.18,1674725,45,Brian Guthrie,107
3.75,4727909,170,Evelyn Lafont,1168
3.62,6519007,216,Andrea Lochen,968
3.68,2759174,367,Tracy Madison,5047
3.79,14046331,295,H.C. Chester,1598
3.85,1363475,75,Lynn Hardy,352
3.93,6437412,38,E.D.C. Johnson,100
3.77,7772196,228,Melanie Brockmann,1296
3.9,7257036,116,Chele Cooke,228
4.01,6996143,186,Lilian Carmine,869
3.94,7405468,236,Chuck BB,3326
3.73,304303,146,Robert J. Serling,1201
3.55,2752476,74,Stephanie Wolfe,633
3.86,515686,285,Sue Corbett,1334
4.16,11492,54,Robert Gould,2565
3.69,2741432,4873,Nova Ren Suma,22037
3.49,4479170,79,Stephen Susco,452
3.74,362654,172,Marie Lamba,774
4.09,3861601,61,Heike Schwarzbauer,2754
4.09,3861602,61,Rick Takvorian,2767
3.52,1594651,60,B.E. Maxwell,262
3.57,3121878,244,Katie Schorr,832
3.89,8566359,117,Michael R.  Miller,451
3.38,7563203,75,Jamie Schultz,256
3.94,32914,152,Thomas M. Reid,11122
3.78,650835,77,Dan McGirt,623
3.86,4340378,387,Holly Newstein,4994
3.44,1065493,657,Kate Simses,2512
4.12,3068958,210,Sheila Rayyan,1502
3.64,7083991,152,Nichola Reilly,571
3.46,273567,413,Amy S. Foster,2399
3.85,5761577,92,R.S. Mellette,256
3.57,8573642,119,James Fouhey,327
3.71,6467480,143,Ashley Lister,532
4.32,13787489,431,Kim Loraine,884
3.38,645812,318,Robert         Levy,1145
3.53,91714,288,Betsy Tobin,1459
3.77,2897946,74,Jan Bozarth,519
3.68,2897947,53,Andrea Burden,318
4.11,9835032,60,C.L. Coffey,197
4.17,1431671,49,Tomo Takabayashi,2740
3.74,89232,648,James Griffin,7315
3.67,1227888,937,Anita Valle,5534
3.78,14593158,124,Kat Mayor,166
3.77,4671517,186,A.J. Paquette,766
3.36,4953639,839,Kat Rosenfield,3807
4.21,7351593,101,E.D.E. Bell,191
3.85,4213907,328,Hannah Wolf Bowen,8394
3.85,3095884,329,Catherine Cheek,8366
3.89,631503,133,Heather Clitheroe,855
3.7,946298,62,Lee Meriwether,244
3.65,10522,166,Holly Bennett,1496
4.08,6922202,523,Katherine Roy,2789
3.42,507494,121,A.C.E. Bauer,333
3.7,282217,334,Heather  Allen,2495
3.91,4104358,525,Lani Woodland,3443
3.78,5989889,774,Megan Frazer Blakemore,4281
3.43,10315278,645,Kathryn Purdie,3584
3.68,4293325,167,D.C. Akers,885
4.08,5382939,58,L.J. Kentowski,153
4.42,14969899,118,Beverley Lee,221
3.33,7880259,39,G. Doucette,76
4.03,7054904,94,Stephen Sottong,242
4.18,698250,72,M. Lucie Chin,1806
4.31,4851127,94,Kim Hyung-Min,1152
4.22,4714037,154,Yang Kyung-Il,2936
4.13,6646584,364,Pendleton Ward,4277
4.02,6578457,35,Diana Paz,120
3.93,7878484,310,Luis Guerrero,3677
3.84,14134947,236,Avery Burch,493
3.71,4928594,133,Lost Zombies,849
4.07,12048141,436,M.C. Frank,745
4.02,7327976,271,Andra Watkins,937
3.31,3466647,41,Shirley Duke,127
3.71,2789511,111,Debra Monk,413
3.25,14180337,61,Katie  Li,76
3.86,2567014,3553,Matt Walters,91369
3.77,581557,5184,Siobhan Curham,40214
3.67,1034567,291,Anna Kashina,1618
4.14,7190350,1787,Aileen Erin,29053
3.31,4409769,359,Adam McOmber,1543
4.09,629885,112,Kathleen Ragan,1144
4.43,3110459,980,Joe Yamazaki,21310
3.77,4281427,3834,Eliza Wheeler,21571
3.99,8159417,642,Stormy Smith,4222
3.56,1625305,66,Isabel Roman,326
3.84,3433502,165,Lindsay Anne Kendal,1644
3.36,4080498,39,Elizabeth A. Vaughn,222
4.01,5659982,85,Steven Brand,266
3.75,5322924,816,Ingrid  Paulson,6979
3.81,5281726,191,Valerie Zambito,1768
4.04,5758689,212,Amalia Dillin,891
3.64,4688154,92,Jane Mason,810
3.76,411977,181,Joshua Gee,1605
4.45,7138069,231,Samreen Ahsan,472
4.04,2050238,43,Wilfrid Jackson,546
3.77,5023942,441,Indra Das,1621
3.74,6554935,98,Florian Armas,223
3.73,6951898,71,Kei Murayama,684
4.19,2943103,133,P. Gardner Goldsmith,1177
3.93,6474501,56,Heather Marie,134
3.99,489580,133,Mark Jeffrey,935
3.83,12603,178,Mollie Hunter,1527
3.91,2868705,75,Kate Hebblethwaite,2494
4.29,16722575,73,Lisa Edmonds,394
4.01,5618089,87,Lori Dillon,352
3.77,8433496,265,Willow Danes,3478
3.75,6552989,566,Renee     Collins,2332
3.8,57473,320,Uri Orlev,3022
4.1,291916,296,Robert Fanney,1339
4.43,8158527,278,J.L. Clayton,520
3.68,6941369,209,Jake Weber,612
4.14,291382,107,Saiko Takaki,3232
3.44,165210,141,Kristopher Reisz,1162
3.29,184090,95,Kimberley Starr,189
3.9,5188888,1878,Elizabeth  Richards,16156
3.72,5029662,437,Linda Grimes,2152
3.87,45294,78,Dorothy Evslin,965
3.64,661579,115,Douglas Anthony Cooper,1007
3.53,4800378,101,Pauline C. Harris,194
4.03,3326303,289,Katie O'Sullivan,789
4.1,6457589,104,Misha Burnett,401
3.81,5187310,271,Andrew Van Wey,1587
3.49,6888815,239,Adrianne James,1014
3.96,4106197,381,Miguel Lopez de Leon,609
3.7,353030,210,Glenn Dakin,1347
3.99,570548,74,Harry O. Morris,527
3.7,6993207,59,Amy  Evans,266
3.84,7096237,241,Matthew Jobin,1301
3.64,4382946,83,Christopher McKitterick,390
3.68,68764,967,Patrick Parrinder,15594
4.25,6922640,72,Stevie Lewis,371
3.39,92525,259,Kevin Costner,1132
3.35,1434236,39,Chris Salvatore,215
4.31,329782,100,Austin Tappan Wright,487
4.16,7091467,70,Jacinda Buchmann,157
3.86,4264401,403,Kater Cheek,8663
3.39,280714,134,Brian Yansky,494
3.79,3149363,114,Megan Hansen,414
3.59,15100575,2010,Sasha Alsberg,5848
3.78,6861257,107,Siobhan Carroll,419
3.96,14877156,6667,Albus Dumbledore,215570
4.24,1041777,348,Shan Tian  Zhang Bo,5803
4.24,7705105,229,Shubha Vilas,495
3.98,5152573,35,Allison Kraft,121
4.06,40119,564,Grant Naylor,34398
3.87,4713885,1411,Jill Dembowski,23889
3.74,4882841,343,Kylie Griffin,2595
3.9,200504,382,Jon Berkeley,2742
3.87,15369854,68,T. Aleo,172
3.37,13121173,129,Elizabeth   Evans,709
4.46,5390266,170,Robin  Woods,544
3.97,6645233,254,Emerald Fennell,1260
3.98,2777560,2337,Darrel Anderson,94535
4.0,238631,106,Doris Egan,1476
3.74,7026053,415,Skylar Dorset,2549
3.97,4862379,247,Rhiannon Hart,1961
3.74,1716138,183,Kuzhali Manickavel,753
4.08,47232,243,Liz Berry,3324
3.57,1054429,381,Vincent Hobbes,1710
4.41,16127395,105,T.L. Martin,184
4.19,7379542,75,Ryoko Kui,597
3.73,405199,282,Karen Duvall,1405
3.67,3262493,115,Derek Clendening,1497
4.02,483704,89,Severna Park,2215
3.23,7124979,317,Anne  Leonard,971
4.02,4814975,55,Craig Staufenberg,85
3.52,4239539,339,Steven Arntson,1247
3.33,13452447,41,Alex R. Kahler,64
3.95,1423036,650,Stacy Kramer,6500
3.75,5406182,580,Jessica Therrien,2436
3.68,5463981,120,Georges-Olivier Chateaureynaud,849
3.52,1004753,115,Claude Julien Rawson,1159
3.63,8344204,206,Ellie O'Neill,883
3.35,5270204,263,Steven Schlozman,1411
3.31,5770397,216,Andrea Sparacio,1116
4.01,196399,127,Elisa Medhus,745
3.73,3321132,321,Amy Meredith,5234
3.8,413510,158,Sandra Kasturi,935
3.75,7241811,92,Laura Chavoen,481
3.69,7264674,127,Damien Walters Grintalis,628
4.13,14469474,2303,Amanda Bouchet,15391
4.2,7204487,65,Daniel Ionson,105
3.83,2845655,166,Phillip E. Jones,395
3.37,2845656,63,Ian Ferrebee,151
3.67,418627,85,Dawn Miller,514
4.01,4776262,117,Preston Norton,643
4.11,6923638,277,Angelica Banks,1296
4.12,724724,124,Kazuko Furumiya,10348
3.88,5825760,175,Jessa Russo,436
4.09,63032,168,L.B. Graham,4224
4.36,5415687,155,Chelsea Monroe-Cassel,2343
4.36,5415688,132,Sariann Lehrer,2125
3.96,8185159,80,D.W. Moneypenny,538
3.74,8310517,394,Eva Darrows,1282
3.9,7846308,79,Maggie Mae Gallagher,136
3.73,6890841,74,Howell D. Chickering,798
4.1,9790879,140,Melissa Castrillon,607
3.6,784176,149,Toni Andrews,2193
3.95,876216,86,Angela Readman,413
3.53,145643,114,Guy Lyon Playfair,658
3.92,12071884,36,J.P. Romney,115
4.19,8585043,140,Greg Spry,304
3.22,5321218,169,Michael Boccacino,645
4.01,5763119,160,Christopher Reynaga,693
3.69,370507,126,Timothy Liebe,928
4.14,863686,94,Geoff Nelder,241
3.82,1417529,145,R.W. Day,1208
3.8,55646,67,Jenna Solitaire,1114
3.55,3113902,101,Ronda Hinrichsen,309
3.82,363780,603,David Christiana,9722
3.28,2897845,134,A.J. Whitten,380
3.71,7180266,95,Jennie Bates Bozic,276
3.82,1393696,179,Henry Jacoby,2286
3.77,234118,109,Steve Cash,879
3.71,2888063,658,Amy Huntley,4386
3.43,6472225,259,A.E. Rought,762
3.84,644567,128,Jan Vermeer,1329
3.78,19552,112,Caitlin Brennan,2162
3.81,5335920,313,Hanna Martine,1926
4.29,5783775,84,Amanda Gerry,186
4.29,5769734,84,Christy Hall,184
4.06,385966,668,Geoff Rodkey,4530
4.03,495248,387,Hugh Haughton,6622
3.72,3163910,152,Melissa Luznicky Garrett,973
3.86,5386594,45,Gregory L. Mahan,459
4.2,14705410,77,Christina Soontornvat,179
3.82,1237874,103,Carol Van Atta,381
4.14,429863,88,Christopher Miller,870
4.0,7949493,287,Kia Carrington-Russell,942
3.89,6467608,312,Krishna Udayasankar,2622
3.83,13611546,276,Teresa Frohock,976
3.8,2980339,468,Shelena Shorts,2939
3.82,254803,298,Ice-T,1974
3.77,6576139,72,Deb E. Howell,414
3.64,4524033,175,Shayne Leighton,936
4.14,7393090,73,Emilyann Girdner,115
3.66,2803630,42,Ritch Duncan,374
4.26,334465,182,Kenneth Zeigler,1337
3.86,3312940,902,R.S. Belcher,4885
3.76,781,129,Ruth Glick,1517
3.65,404733,533,Heather Tomlinson,4892
3.84,229975,573,Ilya Kaminsky,4596
4.42,15401188,55,Lorrie Kim,362
4.65,13527172,249,Alex Hirsch,2007
4.65,13527171,247,Rob Renzetti,1975
4.77,16019261,176,Andy Gonsalves,1300
4.58,8117366,258,Stephanie Ramirez,1801
4.0,6861881,598,S.L. Morgan,5755
3.76,200208,411,A.A. Aguirre,2537
3.62,678109,84,Tim Middleton,1431
3.56,4348183,138,Stephen Prosapio,991
3.63,173906,273,Kirsten Bakis,1873
3.63,5782568,267,Sharma Shields,1289
3.5,10613509,184,Ilana C. Myer,774
3.71,4444087,60,Ladee Hubbard,190
3.5,5774830,103,Debbie Davies,173
3.8,2902,437,Greg     Taylor,2171
3.88,4851799,317,Gina Rosati,2087
4.39,455071,98,Brian Mooney,11534
4.22,14014,359,Stephen Schwartz,59258
3.62,602320,176,Gill Arbuthnott,1028
3.63,5093822,96,Amanda Leigh Cowley,552
4.33,8265278,118,D.B. Nielsen,278
4.11,6953485,102,Zoe Aarsen,748
4.13,614908,516,Al Yankovic,2165
4.23,3007480,539,Derek Ruiz,14305
3.89,3388323,1958,David  Ball,16844
4.09,3086557,103,Jordan Gunderson,1524
3.69,6563985,982,Betsy Schow,4169
4.42,697300,515,Serena Riglietti,12673
3.97,16354343,52,L.L. McKinney,110
3.66,743343,69,Karen Neches,273
3.76,2984032,739,Marianne Malone,4386
3.61,3026615,161,Denis O'Hare,621
3.96,5804836,125,Janine Caldwell,236
3.44,7093630,1386,Rhiannon Thomas,6855
3.66,454616,456,Kellie Wells,3163
3.58,2616914,295,Ari Graynor,929
3.91,2794098,106,Mark Bourne,3346
3.95,4892080,157,E.J. Patten,1124
3.93,14031594,349,Pam Brondos,4953
3.62,144565,270,Manuel Munoz,1568
3.32,26347,224,Aurelie Sheehan,1204
3.55,4819322,76,Michael Jeffrey Lee,430
3.53,302278,81,Imad Rahman,483
3.65,24586,324,Karen Tei Yamashita,3124
3.6,3124973,86,Manuela Draeger,497
3.59,3042470,76,Lutz Bassmann,447
3.73,45650,445,Ander Monson,2593
2.81,5105261,566,Johanna Skibsrud,3579
3.55,4971676,81,Sarah Blackman,438
3.79,218908,124,Tom McGrath,759
4.37,6897717,2201,Aaron Becker,12734
3.86,2826367,99,Amanda Leigh Cobb,304
3.69,783456,148,David Prill,1234
3.86,6557157,99,Elizabeth Arroyo,202
3.94,731371,118,Sarah Courtauld,455
3.89,16254180,85,Dyan Chick,216
3.76,7067535,227,Karen Greco,1332
3.73,7157391,101,David Roberts II,714
3.86,354307,114,Isabel Hoving,1192
3.84,8474826,32,Rick Heinz,62
4.02,2902336,58,Melissa Lee Shaw,1317
3.5,7126388,142,Jenny Trout,427
4.18,4524507,389,Elise Stokes,2274
3.54,7076633,338,Heather  Maclean,1403
3.69,796869,230,Kassy Tayler,1645
3.83,6706503,99,Eugene Fischer,233
3.93,115530,158,Muhsin Mahdi,1467
3.94,488006,149,Catherine King,850
3.63,202875,118,Ross Lawhead,858
4.04,23598,104,Elizabeth Kronzek,6940
4.46,34863,140,Brynne Stephens,46711
4.46,412273,147,Lela Dowling,46726
4.25,38386,55,U.C. Knoepflmacher,763
3.73,6565420,146,Sam Kates,879
3.67,3148560,425,Sara Creasy,3587
3.29,2958842,247,Nickolas Cook,2005
3.58,5432887,159,Heather Ostler,427
3.48,225598,130,Preston L. Allen,454
3.75,6524232,353,Jaimie Admans,942
3.88,7103731,413,K.J. Colt,3207
4.13,11680644,395,Lane Whitt,5564
4.51,5325360,165,Christopher  Lee,19717
3.82,6506537,72,Martin Kee,349
3.84,6439381,230,Platte F. Clark,1192
3.98,6586436,105,Merry Brown,178
3.75,241490,86,Steven Pirie,775
3.4,1279679,155,Lee Collins,606
3.88,6900888,305,Odette Beane,1763
3.86,14590456,102,Jon Hollins,486
4.05,14108302,63,Aimee Hyndman,156
3.97,15179230,386,Macy Babineaux,1015
3.74,5043332,174,Pam Victorio,411
3.85,325368,480,Carolyn Dunn,5055
4.0,5130239,147,Elaine Pierson,2557
3.89,33271,372,Lee Martin,2278
4.26,8584402,93,Steven V.S.,170
3.92,7106859,541,J.Y.  Yang,2066
3.83,14239619,276,Michael  Meyer,2697
3.53,269225,79,Brooke Stevens,557
4.05,88916,88,Amy Brown,9685
3.84,5778099,57,Claire M. Caterer,318
4.07,544208,390,Christine Boylan,24163
3.63,6560692,80,Georgiana Derwent,145
3.75,413870,107,Sean Baker,335
3.62,3023507,34,Cory Poulson,123
3.89,1990801,480,Nadia Aguiar,2780
4.41,6442785,70,Holly Lauren,210
4.16,13922418,276,Delia James,1420
3.64,8442734,64,Melissa Rauch,242
3.61,5103225,67,Michael  Dempsey,296
3.98,4476200,514,Brian Farrey,3008
3.63,50041,48,L.G. Bass,340
3.9,14769021,81,Stephanie R. Sorensen,110
4.22,5829689,63,T. Michelle Nelson,226
3.92,2912820,65,Jane Dixon Rice,498
4.7,7793168,64,S.F. Mazhar,203
4.15,18022,133,Thores Shibamoto,3102
4.4,14185645,436,Martina McAtee,1325
4.3,6886885,47,Brian McKinley,152
4.17,5312381,101,Thomas Winship,168
3.7,4344369,54,Kimberly Hoyt,471
3.83,313018,107,Geoffrey Bownas,1676
3.69,5725313,357,Tim    Collins,2951
4.01,2809249,279,Amber Dawn,2331
3.68,6623846,177,S.R. Mastrantone,944
4.19,2778323,153,Barry Hutchison,853
3.75,7391763,1827,Mary  Weber,11072
3.99,7485494,242,E.V. Fairfall,385
4.42,13543314,134,Harlow C. Fallon,370
3.79,951146,200,Bill Nighy,1339
4.12,7876039,53,Link Choi,159
3.7,2184228,589,Nancy Holzner,7354
3.51,5816770,441,Chelsea Pitcher,1726
4.0,4799929,53,Tiffiny Hall,269
3.81,4132920,267,Jaz Primo,1682
3.83,10191657,72,Stephen C. Merlino,399
3.81,8177132,215,Megan E. O'Keefe,777
4.22,1797360,666,Terri  Clark,13615
3.84,586284,362,Alexander Marshall,1833
4.3,14434144,124,Julie  Hall,412
3.97,5808420,290,Stacey Brutger,4345
3.5,6536721,67,Stephanie  Alexander,286
3.7,94239,463,Sabrina Orah Mark,3309
3.79,19558,266,Keith Baker,5415
3.54,1085216,256,Estevan Vega,725
3.95,5438,567,Leslie A. Kelly,4976
4.16,8119789,52,Olivia A. Cole,235
4.36,4485597,72,Robert Leslie Palmer,118
3.88,4584080,63,M.E. Beckett,1462
3.88,2858449,64,Isabel Cole,1466
3.6,16345889,902,Ben Alderson,2699
3.64,4510562,32,D.L. MacInnes,137
3.71,4447961,50,Beth Wodzinski,228
3.89,2967939,111,Shira Lipkin,484
3.68,2733519,45,Meredith Holmes,200
3.6,4103780,35,Teresa Wymore,165
3.64,4510560,32,Tara Sommers,137
4.09,4510558,291,Mikki Kendall,917
3.77,573749,169,Tomislav Tomic,1860
3.61,3343303,94,Tom Llewellyn,410
4.09,117698,107,R.W. Ridley,1029
3.98,3966593,633,Brigette Barrager,3054
4.08,7762139,44,Susan Meraki,77
3.77,57717,100,Alex Epstein,628
4.19,12878419,63,Dee DuPuy,788
3.65,13848696,288,Lana Popovic,1075
3.28,13990575,1803,Chelsea Sedoti,7304
4.14,6535967,110,Debbie Dee,508
3.78,5069707,59,Marie Harbon,129
4.13,16001139,130,Su Bristow,361
4.04,321891,175,Pamela Garelick,1824
3.89,3378915,246,Jennifer DeLucy,1317
3.74,1072805,121,Marc Tauss,1426
3.95,3117580,124,Sam Bowring,1123
3.78,2930173,62,Natasha Beaulieu,635
3.86,4423549,274,Waleed Zuiater,950
4.01,594942,207,Glenn Kleier,1006
3.6,2854680,181,Chris Everheart,491
4.13,6981308,76,Marilag Angway,217
3.82,175282,243,Robert Marasco,3212
3.88,2477220,86,Livia Dare,908
3.77,8119768,306,Michelle Modesto,1114
3.91,7091983,127,Jonathan Coulton,579
3.48,6527021,150,Michael     Alexander,4106
3.83,10799032,99,Rebecca Merry Murdock,148
3.56,6925433,74,Priya Ayyar,188
4.01,6469660,46,Kaitlyn Deann,129
3.63,8299478,106,Lynn Carthage,259
3.7,10811406,992,Tarun Shanker,4062
3.7,10378770,988,Kelly Zekas,4054
4.26,5774,415,Mark Salisbury,5132
3.87,30003,203,Michael Bedard,1159
3.8,294057,198,Larissa Lai,1555
3.99,10297635,96,Laurel Gale,334
3.47,8544646,173,Emma  Michaels,496
3.76,4880398,667,J.A. Souders,4454
3.76,4124572,389,S.L. Baum,5518
3.92,13350,103,Tim Hildebrandt,1465
3.5,3077405,56,Laura Quimby,167
3.92,5226809,231,Belle Malory,3358
4.22,6896577,105,Daniel Sharman,291
3.62,803826,51,Emily Raabe,196
4.35,9857504,616,Lynette Noni,2798
3.4,2961134,77,Tim Clare,377
3.94,954360,1055,Xan Fielding,30155
3.85,300523,87,Megan Powell,786
4.2,6951730,294,Tom DeLonge,1700
3.59,7729378,45,Jessica  Arnold,143
4.16,14602227,74,Robert Foster,11063
3.58,8185856,79,Erin Eveland,104
3.71,4832147,107,Steve V. Cypert,152
3.38,6981392,175,Kate Ormand,523
3.48,1391220,145,Shawn Hopkins,932
3.28,1035609,236,S.M. Peters,1929
3.87,33465,120,Christine Norris,289
3.52,3887533,50,Edoardo Ponti,350
4.14,7134500,76,Phenice Arielle,97
3.6,491442,268,Sara Reinke,2333
4.02,4983261,295,Heather Frost,975
3.6,1757246,58,Kierin Meehan,279
4.31,288043,102,Peter Lee,2132
3.75,6981599,289,Alexander  Vance,1341
3.87,978803,460,Diana Cosby,3549
3.78,6525664,74,Shannon Morton,371
4.17,7792732,98,K.R. Wilburn,279
3.81,7104396,150,Wanda Wiltshire,701
4.05,15148269,46,Steven Bohls,147
4.03,6437336,208,Robert Treskillard,678
4.32,7369643,159,Komali da Silva,237
3.73,14569264,72,Mike Mitchell,900
3.68,15453706,143,Kate  Marsh,1809
3.94,8122841,124,Prabha Mallya,561
4.3,7579477,147,Beni Axia Conrad,2457
3.52,6545831,251,Audrey Greathouse,678
3.84,17032614,55,S. P. Miskowski,136
