book_id,title,num_pages,publication_year,average_rating,text_reviews_count,ratings_count,title_without_series,similar_books
13542884,"Daughter of the Sword (Fated Blades, #1)",468.0,2012.0,3.75,210,1053,"Daughter of the Sword (Fated Blades, #1)","['16255223', '15781582', '16109261', '17996716', '13603686', '6094370', '11706617', '9736493', '15784263', '11577576', '13033924', '17286922', '23590634', '13588355', '13531806', '15803176', '13274143', '17341620']"
2068667,Soon I Will Be Invincible,319.0,2008.0,3.68,97,545,Soon I Will Be Invincible,"['6004710', '1991184', '7353243', '2324416', '13570764', '22366', '397756', '5895933', '11334430', '198076', '2855010', '12328193', '17332275', '10979852', '8152607', '16479439', '11021709', '27799']"
849113,"Crystal Doors (Crystal Doors, #1)",304.0,2009.0,3.66,36,432,"Crystal Doors (Crystal Doors, #1)","['406403', '750527', '222952', '1309', '4192586', '1827219', '6338487', '86452', '712725', '720857', '14294397', '549051', '466967', '213998', '264077', '476889', '7280472']"
16140493,The Reanimation of Edward Schuett (Z7#1),270.0,2012.0,3.99,36,134,The Reanimation of Edward Schuett (Z7#1),"['12841935', '17191913', '17234203', '17258208', '13484697', '17189574', '17226338', '14596734', '13339167', '14287835', '8813286', '11031183', '9500884', '20805553', '31675361', '16112701', '16301437', '13172164']"
21935308,"Ashes of War (Sons of War, #2)",,2014.0,4.44,34,80,"Ashes of War (Sons of War, #2)","['7927421', '20430495', '18338125', '13562746', '18715460', '15791347', '22091427', '17969342', '20686671', '25759944', '17905005', '21881163', '19306572', '20931210', '18954212']"
71894,Elsewhere,288.0,2005.0,3.91,95,466,Elsewhere,"['110733', '431745', '6371243', '289601', '35499', '319421', '448114', '3188580', '1887655', '522469', '7097618', '2424780', '357120', '6905548', '6326889', '5409442', '2535243', '2367018']"
5282798,Single White Vampire (Argeneau #3),,,4.17,45,412,Single White Vampire (Argeneau #3),"['225668', '293616', '50785', '759600', '332420', '46486']"
91540,Kwaidan: Stories and Studies of Strange Things,256.0,2005.0,3.93,120,1614,Kwaidan: Stories and Studies of Strange Things,"['237118', '765949', '196150', '1146863', '642952', '194739', '34463', '10517543', '765932', '261495', '12984182', '1015167', '971986', '16665', '5103426', '846101']"
7790906,"Of Love and Evil (Songs of the Seraphim, #2)",172.0,2010.0,3.48,315,3349,"Of Love and Evil (Songs of the Seraphim, #2)","['43802', '6947028', '43796', '6883173', '9853406', '16101623', '693957', '1690084', '6741498', '1603664', '20654164', '6172075', '11569343', '13164396', '417807', '7806160', '6054408']"
11680321,Energy,414.0,2011.0,4.04,31,55,Energy,"['12646013', '12810435', '12965443', '11736873', '13512042', '11995849', '10221085', '13059556', '12466114', '8168747', '4328108', '14408364', '9667041', '13557636', '6178442', '12381706', '17698060']"
17669075,"Call of the Vampire (Vanderlind Castle, #1)",160.0,2013.0,3.72,44,418,"Call of the Vampire (Vanderlind Castle, #1)","['11973626', '17205722', '16178376', '17350387', '13158635', '17156824', '17695207', '17798342', '13576640', '18270576', '16075796', '11986294', '13262585', '11560714', '17607365', '12707393', '13558322', '11184619']"
20519011,"The Accidental Highwayman: Being the Tale of Kit Bristol, His Horse Midnight, a Mysterious Princess, and Sundry Magical Persons Besides (Adventures of Kit Bristol, #1)",304.0,2014.0,3.49,480,1815,"The Accidental Highwayman: Being the Tale of Kit Bristol, His Horse Midnight, a Mysterious Princess, and Sundry Magical Persons Besides (Adventures of Kit Bristol, #1)","['16068956', '18852053', '20312461', '21813486', '2388501', '1000846', '18301308', '11013228', '14342632', '16101137', '20430528', '24822646', '29143', '18453186', '20307078', '6601048', '16043857', '18885674']"
6930002,"The Iron Witch (The Iron Witch, #1)",299.0,2011.0,3.45,868,8943,"The Iron Witch (The Iron Witch, #1)","['8428050', '6933135', '8321015', '8715032', '7488686', '6715235', '6933138', '8579933', '7664713', '8531229', '7916204', '7912474', '7497552', '8220745', '8069816', '12087573', '8715787', '8529230']"
215954,"Llana of Gathol (Barsoom, #10)",192.0,1979.0,3.77,45,2027,"Llana of Gathol (Barsoom, #10)","['1414669', '1531148', '1161872', '1440196', '1300800', '1663342', '263112', '50839', '1025194', '186182', '102247', '74988', '1334212']"
215950,"At the Earth's Core (Pellucidar, #1)",180.0,2003.0,3.76,131,2645,"At the Earth's Core (Pellucidar, #1)","['1171355', '641141', '939666', '409809', '709882', '2328605', '1348838', '187068', '1242761', '1922602', '2216749', '1875639']"
6582637,"Archangel's Kiss (Guild Hunter, #2)",323.0,2010.0,4.24,1430,36598,"Archangel's Kiss (Guild Hunter, #2)","['6753250', '10557809', '7044446', '188275', '5604848', '13412557', '1066445', '8843801', '6286042', '6337006']"
6582636,"Naked Dragon (Works Like Magick, #1)",302.0,2010.0,3.69,118,1589,"Naked Dragon (Works Like Magick, #1)","['613313', '7560658', '6376816', '7141788', '6367137', '6592513', '12258599', '6614238', '6450262', '5961826', '10482488', '13516062', '6304332', '3145228', '8547975', '2266592', '28277981']"
6582635,"The Taking (Seven Deadly Sins, #3)",320.0,2010.0,3.84,32,500,"The Taking (Seven Deadly Sins, #3)","['259953', '5997734', '8431461', '8105612', '866497', '2390783', '6968153', '10052507', '6056413', '7095691', '7553944', '6640565', '303192', '10791451', '8551693', '9635098', '7099468', '7828883']"
6582630,"Chick with a Charm (Babes-on-Brooms, #2)",311.0,2010.0,3.85,79,881,"Chick with a Charm (Babes-on-Brooms, #2)","['2381041', '6376794', '2837560', '5427171', '7508451', '6520263', '7189619', '7092395', '25828005']"
22999863,The First Fifteen Lives of Harry August,405.0,2014.0,4.04,163,1044,The First Fifteen Lives of Harry August,"['33297829', '18143945', '17910129', '23168784', '18490637', '20980667', '23168818', '22928964', '22668803', '22733729', '20662430', '17934479', '22238149', '19084955', '13235961', '9544621', '18453098', '20447745']"
13349742,"Legions (The Watchers, #2)",307.0,2011.0,4.02,121,1830,"Legions (The Watchers, #2)","['15148932', '10755443', '12030036', '13126723', '13249960', '6695826', '15740572', '19351683', '12017037', '11964923', '12473983', '9772642', '12377557', '13107168', '13186804']"
29348069,A City Dreaming,,,3.81,136,376,A City Dreaming,"['25543925', '28220944', '30212517', '29635545', '27276218', '26853390', '26064257', '26113814', '27401260', '6290519', '18723171', '26114326', '25776111', '25632756', '27415414', '28118539', '28595941', '31549513']"
209688,Three Days to Never,420.0,,3.64,204,1876,Three Days to Never,"['430871', '20949642', '1285955', '849493', '1084897', '270487', '5178189', '176333', '383108', '6665901', '14475633', '4717491', '511612', '218575', '357966', '22895']"
6884614,"Undead and Unfinished (Undead, #9)",296.0,2010.0,3.61,526,6472,"Undead and Unfinished (Undead, #9)","['6582625', '7092395', '6583205', '3225007', '5132931', '8272991', '2260675', '12034287', '7605246', '6289940']"
729234,"Saga of Old City (Greyhawk Adventures, #1)",352.0,1986.0,3.67,52,724,"Saga of Old City (Greyhawk Adventures, #1)","['1150441', '898760', '293105', '939395', '1113171', '716051', '29900', '291572', '802902', '432884', '662286', '898672', '363155', '291505', '34679', '458667']"
17336133,"The Light Within Me (Six Saviors, #1)",516.0,2011.0,3.69,110,1001,"The Light Within Me (Six Saviors, #1)","['17279006', '12414234', '12834204', '15823512', '12352225', '13496666', '21619156', '12843639', '18072724', '3931196', '13563019', '8856183', '20744672', '9299526', '13294746', '25905199', '16048137', '12898654']"
29361219,Podkin One-Ear (The Five Realms #1),208.0,2016.0,4.14,47,170,Podkin One-Ear (The Five Realms #1),[]
5201659,The Trouble with Demons (Raine Benares #3),370.0,2009.0,3.99,154,2980,The Trouble with Demons (Raine Benares #3),"['987508', '111012', '3309615', '6329337', '2801914', '7857713', '2707986', '755277', '7894481']"
1844851,The Devil's Rose,128.0,2007.0,4.09,63,587,The Devil's Rose,"['24864744', '13603210', '1819676', '16069092', '20483084', '17682406', '843381', '926882', '12349899', '13238281', '1087480', '1144907']"
8844926,"Black Magic Woman (The Others, #4)",304.0,2011.0,3.86,106,2193,"Black Magic Woman (The Others, #4)","['501442', '6453240', '9634283', '5054043', '10262157', '10609400', '11215260', '6450262', '7023534', '3280988', '7553944', '10841301', '10428848', '6779796', '6514440', '3020175', '9757229', '915512']"
22698037,SNEAK PEEK: Atlantia  SAMPLE,42.0,2014.0,3.8,38,56,SNEAK PEEK: Atlantia  SAMPLE,[]
227416,Who's Afraid of Beowulf?,,1996.0,3.76,65,1615,Who's Afraid of Beowulf?,"['49630', '34505', '116351', '429495']"
22859852,"The Mystic Marriage (Alpennia, #2)",324.0,2015.0,4.27,41,138,"The Mystic Marriage (Alpennia, #2)",[]
11696574,"Graveminder (Graveminder, #1)",327.0,2012.0,3.48,50,228,"Graveminder (Graveminder, #1)","['8075161', '8428157', '13410071', '12096555', '3853562', '11290495', '9640024', '12730666', '1122023', '6276214', '158341', '11399605', '9467196', '8562565', '10772903', '12096557', '12905583', '7622434']"
12637460,"The Gathering Dark (The Grisha, #1)",310.0,2012.0,4.05,110,443,"The Gathering Dark (The Grisha, #1)","['11431896', '10852343', '15801763', '10165761', '9943270', '12812550', '13581990', '12971662', '19549841', '16150830', '13062488', '13409145', '13415554', '13034113', '16069030', '12952710', '8884616', '7969452']"
28687247,"Ratpunzel (Hamster Princess, #3)",229.0,2016.0,4.24,64,269,"Ratpunzel (Hamster Princess, #3)",[]
10861195,"Level 2 (The Memory Chronicles, #1)",281.0,2013.0,3.26,508,2370,"Level 2 (The Memory Chronicles, #1)","['8526590', '15015612', '11040554', '10512887', '13667361', '13401993', '10222362', '12399857', '13643222', '13425802', '10560849', '11973377', '14999965', '13515848', '15718367', '13572197', '13517621', '11958608']"
585667,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",5.0,2000.0,4.19,44,204,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)","['24781', '77767', '312080', '11313', '77276', '1003725', '34053', '7983', '116597', '34284', '183656', '65840', '19307', '843099', '144006', '590552', '29822', '10336']"
671719,"At the Crossing Places (Arthur Trilogy, #2)",416.0,2004.0,3.73,49,1498,"At the Crossing Places (Arthur Trilogy, #2)","['6409152', '149418', '166681', '428854', '36641', '68268', '586409', '1617552', '348398']"
3839996,The Laurentine Spy,410.0,2009.0,3.54,67,607,The Laurentine Spy,"['6306686', '1920642', '427067', '6276214', '467457', '2582799', '661318', '6237416', '4068663', '7077917', '1445829', '6611945', '1810286', '97967', '5886131', '1385783', '222838']"
13007263,"Damnation Marked (Descent, #4)",352.0,2012.0,4.22,81,1186,"Damnation Marked (Descent, #4)","['12110987', '18190078', '10861800', '24039847', '23163098', '17705776', '10540279', '10835364', '15827257', '28070357', '6877262', '21734142', '18306582', '13417351', '13489808', '12928568', '12304744', '13065743']"
857695,Jonathan Strange & Mr Norrell,32.0,2004.0,3.8,31,99,Jonathan Strange & Mr Norrell,"['547448', '781124', '73574', '61904', '754001', '39058', '344935', '104089', '66657', '821583', '68494', '344623', '417656', '11933', '12987423', '13624', '139986', '34284']"
838844,"The Silver Chair (Chronicles of Narnia, #6)",266.0,,3.95,44,522,"The Silver Chair (Chronicles of Narnia, #6)","['444380', '24779', '199155', '60179', '1953964', '2583877', '18130', '312077', '6447415', '201342', '264007', '377592']"
10980787,"Third Grave Dead Ahead (Charley Davidson, #3)",310.0,2012.0,4.39,988,12197,"Third Grave Dead Ahead (Charley Davidson, #3)","['8786358', '8513841', '11476593', '11019938', '12620451', '11162228', '10165210', '13236544', '11544421']"
20874309,Broken Hearted Ghoul (Taxi for the Dead #1),324.0,2014.0,4.09,32,84,Broken Hearted Ghoul (Taxi for the Dead #1),"['25601012', '16193477', '18274495', '19532270', '24392796', '20556236', '23268087', '25384891', '23526238', '26025663', '18938930', '22056827', '18653504', '24568450', '23203093', '24612167', '17934466']"
12993862,"Alice in the Country of Hearts, Vol. 2 (Alice in the Country of Hearts, #3-4)",366.0,2012.0,4.4,63,1308,"Alice in the Country of Hearts, Vol. 2 (Alice in the Country of Hearts, #3-4)","['10594124', '10226366', '13259269', '13183554', '13330312', '11032799', '10954370', '12577261', '25208370']"
12349654,"Dawn of the Arcana, Vol. 03 (Dawn of the Arcana, #3)",189.0,2012.0,4.3,51,2210,"Dawn of the Arcana, Vol. 03 (Dawn of the Arcana, #3)","['9142241', '11343537', '12354715', '10261532', '9435942', '13183556']"
17162953,"How (Not) to Kiss a Toad (Cindy Eller, #1)",315.0,2012.0,3.8,162,1071,"How (Not) to Kiss a Toad (Cindy Eller, #1)","['17295139', '17695088', '17331698', '17735689', '17994760', '16124062', '12034287', '18275071', '18469301', '23241', '17397915', '12996352', '13552654', '12848222', '26215133', '7851008', '20508851', '17847777']"
303200,"Wicked: Witch & Curse (Wicked, #1-2)",672.0,2008.0,3.61,570,9112,"Wicked: Witch & Curse (Wicked, #1-2)","['2748241', '7821892', '5552883', '2330383', '814487', '6483519', '3665811', '7295062', '6416903', '101914', '9918053', '3386173']"
17825280,"The Aztlanian (Rithmatist, #2)",,,4.35,38,99,"The Aztlanian (Rithmatist, #2)","['26860699', '16096968', '29467232', '22817331', '32075662', '9633472', '30688013', '26856502', '18052169', '28811016', '31522139', '25845201', '26228034', '28524058', '16280691', '18054074', '8306741']"
33640121,"Chains of Gaia (The Changeling, #3)",,2017.0,4.74,41,100,"Chains of Gaia (The Changeling, #3)",[]
17251203,"One (One Universe, #1)",374.0,2013.0,3.61,188,654,"One (One Universe, #1)","['18365306', '18041050', '15710557', '13610402', '17249478', '11973377', '16006117', '23877720', '16079090', '16065498', '12411687', '17774495', '12368123', '14999965', '17332270', '13112921', '12138494', '13425802']"
2722413,"Evernight (Evernight, #1)",327.0,2009.0,3.64,2769,64079,"Evernight (Evernight, #1)","['3365630', '5212771', '7234801', '601369', '2051840', '4028900', '3389671', '7744064', '6382952', '6192165', '353016', '7476122', '8835897', '3099787']"
8406387,"Dragon Bones (Hurog, #1)",295.0,,4.04,32,129,"Dragon Bones (Hurog, #1)","['437788', '342659', '734747', '264147', '208740', '2112904', '2880573', '11834447', '621697', '13993', '3309615', '987508', '253155']"
6647989,A Tapestry of Spells (Nine Kingdoms #4),,,3.97,112,1456,A Tapestry of Spells (Nine Kingdoms #4),"['455412', '292046', '7724257', '11949708', '2880573', '987508', '458269', '13647567', '13547232', '9735725', '15808613']"
28699026,"Hatred Day (Hatred Day, #1)",360.0,2016.0,3.78,56,112,"Hatred Day (Hatred Day, #1)","['17696414', '24345709', '25078530', '29413642', '29417027', '28240333', '27800707', '26148254', '21529934', '30129037', '22570481', '26808860', '20911767', '26205179', '19241969', '20440598', '26127014', '25347016']"
10475929,Supernatural Noir,397.0,2011.0,3.75,57,268,Supernatural Noir,"['7845410', '10575798', '21479411', '10867724', '20001', '424609', '8162370', '9042820', '9510104', '9764987', '16062930', '3264608', '13579397', '420307', '6608813', '7775783', '10294771', '2043369']"
17334484,"Cassandra the Lucky (Goddess Girls, #12)",256.0,2013.0,4.31,41,870,"Cassandra the Lucky (Goddess Girls, #12)","['9109813', '1583529', '890167', '14931151', '17950697', '17332422', '9542082', '24105692', '17261157', '16250908', '18854746', '13362094', '7801864', '18478207', '18080078', '23875924', '17165942']"
7936594,"Taken by the Others (H&W Investigations, #2)",352.0,2011.0,3.74,105,1439,"Taken by the Others (H&W Investigations, #2)","['7101579', '8434922', '13594842', '6750765', '9943501', '7832141', '10379850', '7314376', '8645598', '13160523', '9633188', '9689046', '13245492', '7140462', '8850140', '6997193', '4497830']"
13405671,"Rise of the Seven (The Frey Saga, #3)",234.0,2012.0,3.97,33,505,"Rise of the Seven (The Frey Saga, #3)","['1858359', '7816187', '10792089', '17201945', '28171320', '17315578', '20877378', '16153866', '17378444', '10722525', '16143684', '18041559', '16029830', '17261780', '1194594', '15079819']"
666601,There Are Doors,313.0,2001.0,3.63,43,803,There Are Doors,"['16059443', '17742', '5970607', '239926', '189101', '40878', '39750', '613751', '463293', '806042', '524005', '317342', '1402910', '351967', '1104759', '5970437', '973545', '104069']"
31702811,"Seeker (Riders, #2)",352.0,2017.0,3.77,122,556,"Seeker (Riders, #2)","['18054074', '31371485', '21825776', '22817331', '31371729', '28524058', '25446297', '32075662', '25566671', '29939048', '26806765', '22094961', '25314447', '25740472', '33509076', '18298581', '33984695', '31423196']"
